site_key,site_name,COMMON NAME,SCIENTIFIC NAME,checklists,individuals
turkeycock_mountain,Turkeycock Mountain,falcon sp.,Falco sp.,0,0
turkeycock_mountain,Turkeycock Mountain,finch sp.,Fringillidae sp.,0,0
turkeycock_mountain,Turkeycock Mountain,frigatebird sp.,Fregata sp.,0,0
turkeycock_mountain,Turkeycock Mountain,godwit sp.,Limosa sp.,0,0
turkeycock_mountain,Turkeycock Mountain,goose sp.,Anatidae (goose sp.),0,0
turkeycock_mountain,Turkeycock Mountain,grackle sp.,Quiscalus sp.,0,0
turkeycock_mountain,Turkeycock Mountain,grebe sp.,Podicipedidae sp.,0,0
turkeycock_mountain,Turkeycock Mountain,gull sp.,Larinae sp.,0,0
turkeycock_mountain,Turkeycock Mountain,gull/tern sp.,Laridae sp.,0,0
turkeycock_mountain,Turkeycock Mountain,hawk sp.,Accipitridae sp. (hawk sp.),0,0
turkeycock_mountain,Turkeycock Mountain,heron sp.,Ardeidae sp.,0,0
turkeycock_mountain,Turkeycock Mountain,hummingbird sp.,Trochilidae sp.,0,0
turkeycock_mountain,Turkeycock Mountain,ibis sp.,Threskiornithidae sp. (ibis sp.),0,0
turkeycock_mountain,Turkeycock Mountain,jaeger sp.,Stercorarius sp. (jaeger sp.),0,0
turkeycock_mountain,Turkeycock Mountain,jay sp.,Corvidae sp. (jay sp.),0,0
turkeycock_mountain,Turkeycock Mountain,kingfisher sp.,Alcedinidae sp.,0,0
turkeycock_mountain,Turkeycock Mountain,large alcid sp.,Alca/Uria sp.,0,0
turkeycock_mountain,Turkeycock Mountain,large falcon sp.,Falco sp. (large falcon sp.),0,0
turkeycock_mountain,Turkeycock Mountain,large rail sp.,Rallus sp. (large Rallus sp.),0,0
turkeycock_mountain,Turkeycock Mountain,large shorebird sp.,Charadriiformes sp. (large shorebird sp.),0,0
turkeycock_mountain,Turkeycock Mountain,large tern sp.,Hydroprogne/Thalasseus sp.,0,0
turkeycock_mountain,Turkeycock Mountain,longspur sp.,Calcarius/Rhynchophanes sp.,0,0
turkeycock_mountain,Turkeycock Mountain,loon sp.,Gavia sp.,0,0
turkeycock_mountain,Turkeycock Mountain,merganser sp.,Mergellus/Lophodytes/Mergus sp.,0,0
turkeycock_mountain,Turkeycock Mountain,mimid sp.,Mimidae sp.,0,0
turkeycock_mountain,Turkeycock Mountain,new world flycatcher sp.,Tyrannidae sp.,0,0
turkeycock_mountain,Turkeycock Mountain,new world martin sp. (Progne sp.),Progne sp.,0,0
turkeycock_mountain,Turkeycock Mountain,new world oriole sp.,Icterus sp.,0,0
turkeycock_mountain,Turkeycock Mountain,new world sparrow sp.,Passerellidae sp.,0,0
turkeycock_mountain,Turkeycock Mountain,new world vulture sp.,Cathartidae sp.,0,0
turkeycock_mountain,Turkeycock Mountain,new world warbler sp.,Parulidae sp.,0,0
turkeycock_mountain,Turkeycock Mountain,nighthawk sp.,Chordeiles sp.,0,0
turkeycock_mountain,Turkeycock Mountain,nightjar sp.,Caprimulgidae sp.,0,0
turkeycock_mountain,Turkeycock Mountain,nuthatch sp.,Sitta sp.,0,0
turkeycock_mountain,Turkeycock Mountain,old world quail sp.,Synoicus/Coturnix sp.,0,0
turkeycock_mountain,Turkeycock Mountain,owl sp.,Strigiformes sp.,0,0
turkeycock_mountain,Turkeycock Mountain,parakeet sp.,Psittaciformes sp. (parakeet sp.),0,0
turkeycock_mountain,Turkeycock Mountain,parid sp.,Paridae sp.,0,0
turkeycock_mountain,Turkeycock Mountain,parrot sp.,Psittaciformes sp. (parrot sp.),0,0
turkeycock_mountain,Turkeycock Mountain,passerine sp.,Passeriformes sp.,0,0
turkeycock_mountain,Turkeycock Mountain,peep sp.,Calidris sp. (peep sp.),0,0
turkeycock_mountain,Turkeycock Mountain,pelican sp.,Pelecanus sp.,0,0
turkeycock_mountain,Turkeycock Mountain,pewee sp. (Contopus sp.),Contopus sp.,0,0
turkeycock_mountain,Turkeycock Mountain,phalarope sp.,Phalaropus sp.,0,0
turkeycock_mountain,Turkeycock Mountain,pheasant sp.,Phasianidae sp. (pheasant sp.),0,0
turkeycock_mountain,Turkeycock Mountain,pigeon/dove sp.,Columbidae sp.,0,0
turkeycock_mountain,Turkeycock Mountain,plover sp.,Charadriidae sp.,0,0
turkeycock_mountain,Turkeycock Mountain,rail/crake sp.,Rallidae sp. (rail/crake sp.),0,0
turkeycock_mountain,Turkeycock Mountain,sand-plover sp.,Anarhynchus mongolus/atrifrons/leschenaultii,0,0
turkeycock_mountain,Turkeycock Mountain,scoter sp.,Melanitta sp.,0,0
turkeycock_mountain,Turkeycock Mountain,shearwater sp.,Procellariidae sp. (shearwater sp.),0,0
turkeycock_mountain,Turkeycock Mountain,shorebird sp.,Charadriiformes sp. (shorebird sp.),0,0
turkeycock_mountain,Turkeycock Mountain,shrike sp.,Laniidae sp.,0,0
turkeycock_mountain,Turkeycock Mountain,skua sp.,Stercorarius sp. (skua sp.),0,0
turkeycock_mountain,Turkeycock Mountain,small falcon sp.,Falco sp. (small falcon sp.),0,0
turkeycock_mountain,Turkeycock Mountain,small plover sp.,Charadrius/Thinornis/Anarhynchus sp.,0,0
turkeycock_mountain,Turkeycock Mountain,small shearwater sp.,Puffinus sp.,0,0
turkeycock_mountain,Turkeycock Mountain,solitary vireo sp.,Vireo cassinii/solitarius/plumbeus,0,0
turkeycock_mountain,Turkeycock Mountain,storm-petrel sp.,Oceanitidae/Hydrobatidae sp.,0,0
turkeycock_mountain,Turkeycock Mountain,storm-petrel sp. (white-rumped),Oceanitidae/Hydrobatidae sp. (white-rumped),0,0
turkeycock_mountain,Turkeycock Mountain,sulid sp.,Sulidae sp.,0,0
turkeycock_mountain,Turkeycock Mountain,swallow sp.,Hirundinidae sp.,0,0
turkeycock_mountain,Turkeycock Mountain,swan sp.,Cygnus sp.,0,0
turkeycock_mountain,Turkeycock Mountain,swift sp.,Apodidae sp.,0,0
turkeycock_mountain,Turkeycock Mountain,tanager sp. (Piranga sp.),Piranga sp.,0,0
turkeycock_mountain,Turkeycock Mountain,teal sp.,Anatidae sp. (teal sp.),0,0
turkeycock_mountain,Turkeycock Mountain,tern sp.,Sterninae sp.,0,0
turkeycock_mountain,Turkeycock Mountain,thrush sp.,Turdidae sp.,0,0
turkeycock_mountain,Turkeycock Mountain,tropicbird sp.,Phaethon sp.,0,0
turkeycock_mountain,Turkeycock Mountain,vireo sp.,Vireo sp.,0,0
turkeycock_mountain,Turkeycock Mountain,waterfowl sp.,Anatidae sp.,0,0
turkeycock_mountain,Turkeycock Mountain,white egret sp.,Egretta/Ardea sp.,0,0
turkeycock_mountain,Turkeycock Mountain,woodpecker sp.,Picidae sp.,0,0
turkeycock_mountain,Turkeycock Mountain,wren sp.,Troglodytidae sp.,0,0
turkeycock_mountain,Turkeycock Mountain,yellow-bellied kingbird sp.,Tyrannus sp. (yellow-bellied),0,0
tye_river,Tye River,Acadian Flycatcher,Empidonax virescens,0,0
tye_river,Tye River,Acanthis/Spinus sp.,Acanthis/Spinus sp.,0,0
tye_river,Tye River,Accipitrine hawk sp. (former Accipiter sp.),Aerospiza/Tachyspiza/Accipiter/Astur sp.,0,0
tye_river,Tye River,African Collared-Dove,Streptopelia roseogrisea,0,0
tye_river,Tye River,Alder Flycatcher,Empidonax alnorum,0,0
tye_river,Tye River,Alder/Willow Flycatcher (Traill's Flycatcher),Empidonax alnorum/traillii,0,0
tye_river,Tye River,Allen's Hummingbird,Selasphorus sasin,0,0
tye_river,Tye River,American Avocet,Recurvirostra americana,0,0
tye_river,Tye River,American Barn Owl,Tyto furcata,0,0
tye_river,Tye River,American Bittern,Botaurus lentiginosus,0,0
tye_river,Tye River,American Black Duck,Anas rubripes,0,0
tye_river,Tye River,American Coot,Fulica americana,0,0
tye_river,Tye River,American Crow,Corvus brachyrhynchos,1,2
tye_river,Tye River,American Flamingo,Phoenicopterus ruber,0,0
tye_river,Tye River,American Golden-Plover,Pluvialis dominica,0,0
tye_river,Tye River,American Goldfinch,Spinus tristis,0,0
tye_river,Tye River,American Goshawk,Astur atricapillus,0,0
tye_river,Tye River,American Herring Gull,Larus smithsonianus,0,0
tye_river,Tye River,American Herring x Glaucous Gull (hybrid),Larus smithsonianus x hyperboreus,0,0
tye_river,Tye River,American Herring x Glaucous-winged Gull (hybrid),Larus smithsonianus x glaucescens,0,0
tye_river,Tye River,American Herring x Great Black-backed Gull (hybrid),Larus smithsonianus x marinus,0,0
tye_river,Tye River,American Herring x Lesser Black-backed Gull (hybrid),Larus smithsonianus x fuscus,0,0
tye_river,Tye River,American Herring/Iceland Gull,Larus smithsonianus/glaucoides,0,0
tye_river,Tye River,American Kestrel,Falco sparverius,0,0
tye_river,Tye River,American Oystercatcher,Haematopus palliatus,0,0
tye_river,Tye River,American Pipit,Anthus rubescens,0,0
tye_river,Tye River,American Redstart,Setophaga ruticilla,0,0
tye_river,Tye River,American Robin,Turdus migratorius,0,0
tye_river,Tye River,American Tree Sparrow,Spizelloides arborea,0,0
tye_river,Tye River,American White Pelican,Pelecanus erythrorhynchos,0,0
tye_river,Tye River,American Wigeon,Mareca americana,0,0
tye_river,Tye River,American Wigeon x Mallard (hybrid),Mareca americana x Anas platyrhynchos,0,0
tye_river,Tye River,American Woodcock,Scolopax minor,0,0
tye_river,Tye River,American/Fish Crow,Corvus brachyrhynchos/ossifragus,0,0
tye_river,Tye River,American/Pacific Golden-Plover (Lesser Golden-Plover),Pluvialis dominica/fulva,0,0
tye_river,Tye River,Ammospiza sp.,Ammospiza sp.,0,0
tye_river,Tye River,Anas sp.,Anas sp.,0,0
tye_river,Tye River,Ancient Murrelet,Synthliboramphus antiquus,0,0
tye_river,Tye River,Anhinga,Anhinga anhinga,0,0
tye_river,Tye River,Anna's Hummingbird,Calypte anna,0,0
tye_river,Tye River,Antrostomus sp.,Antrostomus sp.,0,0
tye_river,Tye River,Arctic Tern,Sterna paradisaea,0,0
tye_river,Tye River,Ardea sp.,Ardea sp.,0,0
tye_river,Tye River,Ash-throated Flycatcher,Myiarchus cinerascens,0,0
tye_river,Tye River,Asio sp.,Asio sp.,0,0
tye_river,Tye River,Atlantic Puffin,Fratercula arctica,0,0
tye_river,Tye River,Atlantic Yellow-nosed Albatross,Thalassarche chlororhynchos,0,0
tye_river,Tye River,Aythya sp.,Aythya sp.,0,0
tye_river,Tye River,Bachman's Sparrow,Peucaea aestivalis,0,0
tye_river,Tye River,Bachman's Warbler,Vermivora bachmanii,0,0
tye_river,Tye River,Baird's Sandpiper,Calidris bairdii,0,0
tye_river,Tye River,Bald Eagle,Haliaeetus leucocephalus,0,0
tye_river,Tye River,Baltimore Oriole,Icterus galbula,0,0
tye_river,Tye River,Band-rumped Storm-Petrel,Hydrobates castro,0,0
tye_river,Tye River,Bank Swallow,Riparia riparia,0,0
tye_river,Tye River,Bar-headed Goose,Anser indicus,0,0
tye_river,Tye River,Bar-tailed Godwit,Limosa lapponica,0,0
tye_river,Tye River,Barn Swallow,Hirundo rustica,0,0
tye_river,Tye River,Barn x Cliff Swallow (hybrid),Hirundo rustica x Petrochelidon pyrrhonota,0,0
tye_river,Tye River,Barnacle Goose,Branta leucopsis,0,0
tye_river,Tye River,Barred Owl,Strix varia,0,0
tye_river,Tye River,Barrow's Goldeneye,Bucephala islandica,0,0
tye_river,Tye River,Bay-breasted Warbler,Setophaga castanea,0,0
tye_river,Tye River,Bay-breasted/Blackpoll Warbler,Setophaga castanea/striata,0,0
tye_river,Tye River,Bell's Vireo,Vireo bellii,0,0
tye_river,Tye River,Belted Kingfisher,Megaceryle alcyon,0,0
tye_river,Tye River,Bermuda Petrel,Pterodroma cahow,0,0
tye_river,Tye River,Bewick's Wren,Thryomanes bewickii,0,0
tye_river,Tye River,Bicknell's Thrush,Catharus bicknelli,0,0
tye_river,Tye River,Black Guillemot,Cepphus grylle,0,0
tye_river,Tye River,Black Scoter,Melanitta americana,0,0
tye_river,Tye River,Black Skimmer,Rynchops niger,0,0
tye_river,Tye River,Black Swan,Cygnus atratus,0,0
tye_river,Tye River,Black Tern,Chlidonias niger,0,0
tye_river,Tye River,Black Vulture,Coragyps atratus,0,0
tye_river,Tye River,Black-and-white Warbler,Mniotilta varia,1,1
tye_river,Tye River,Black-bellied Plover,Pluvialis squatarola,0,0
tye_river,Tye River,Black-bellied Plover/golden-plover sp.,Pluvialis sp.,0,0
tye_river,Tye River,Black-bellied Whistling-Duck,Dendrocygna autumnalis,0,0
tye_river,Tye River,Black-billed Cuckoo,Coccyzus erythropthalmus,0,0
tye_river,Tye River,Black-billed Magpie,Pica hudsonia,0,0
tye_river,Tye River,Black-browed Albatross,Thalassarche melanophris,0,0
tye_river,Tye River,Black-capped Chickadee,Poecile atricapillus,0,0
tye_river,Tye River,Black-capped Petrel,Pterodroma hasitata,0,0
tye_river,Tye River,Black-chinned Hummingbird,Archilochus alexandri,0,0
tye_river,Tye River,Black-crowned Night Heron,Nycticorax nycticorax,0,0
tye_river,Tye River,Black-headed Grosbeak,Pheucticus melanocephalus,0,0
tye_river,Tye River,Black-headed Gull,Chroicocephalus ridibundus,0,0
tye_river,Tye River,Black-legged Kittiwake,Rissa tridactyla,0,0
tye_river,Tye River,Black-necked Stilt,Himantopus mexicanus,0,0
tye_river,Tye River,Black-necked Swan,Cygnus melancoryphus,0,0
tye_river,Tye River,Black-tailed Godwit,Limosa limosa,0,0
tye_river,Tye River,Black-tailed Gull,Larus crassirostris,0,0
tye_river,Tye River,Black-throated Blue Warbler,Setophaga caerulescens,0,0
tye_river,Tye River,Black-throated Gray Warbler,Setophaga nigrescens,0,0
tye_river,Tye River,Black-throated Green Warbler,Setophaga virens,0,0
tye_river,Tye River,Black-throated Sparrow,Amphispiza bilineata,0,0
tye_river,Tye River,Black-whiskered Vireo,Vireo altiloquus,0,0
tye_river,Tye River,Black/Pigeon Guillemot,Cepphus grylle/columba,0,0
tye_river,Tye River,Blackburnian Warbler,Setophaga fusca,0,0
tye_river,Tye River,Blackpoll Warbler,Setophaga striata,0,0
tye_river,Tye River,Blue Grosbeak,Passerina caerulea,0,0
tye_river,Tye River,Blue Jay,Cyanocitta cristata,1,2
tye_river,Tye River,Blue-gray Gnatcatcher,Polioptila caerulea,0,0
tye_river,Tye River,Blue-headed Vireo,Vireo solitarius,0,0
tye_river,Tye River,Blue-winged Teal,Spatula discors,0,0
tye_river,Tye River,Blue-winged Teal x Northern Shoveler (hybrid),Spatula discors x clypeata,0,0
tye_river,Tye River,Blue-winged Warbler,Vermivora cyanoptera,0,0
tye_river,Tye River,Blue-winged x Green-winged Teal (hybrid),Spatula discors x Anas crecca,0,0
tye_river,Tye River,Blue-winged/Cinnamon Teal,Spatula discors/cyanoptera,0,0
tye_river,Tye River,Boat-tailed Grackle,Quiscalus major,0,0
tye_river,Tye River,Bobolink,Dolichonyx oryzivorus,0,0
tye_river,Tye River,Bohemian Waxwing,Bombycilla garrulus,0,0
tye_river,Tye River,Bohemian/Cedar Waxwing,Bombycilla garrulus/cedrorum,0,0
tye_river,Tye River,Bonaparte's Gull,Chroicocephalus philadelphia,0,0
tye_river,Tye River,Boreal Chickadee,Poecile hudsonicus,0,0
tye_river,Tye River,Brant,Branta bernicla,0,0
tye_river,Tye River,Branta sp.,Branta sp.,0,0
tye_river,Tye River,Brewer's Blackbird,Euphagus cyanocephalus,0,0
tye_river,Tye River,Brewer's Sparrow,Spizella breweri,0,0
tye_river,Tye River,Brewster's Warbler (hybrid),Vermivora chrysoptera x cyanoptera (F1 hybrid),0,0
tye_river,Tye River,Bridled Tern,Onychoprion anaethetus,0,0
tye_river,Tye River,Broad-winged Hawk,Buteo platypterus,0,0
tye_river,Tye River,Bronzed/Brown-headed Cowbird,Molothrus aeneus/ater,0,0
tye_river,Tye River,Brown Booby,Sula leucogaster,0,0
tye_river,Tye River,Brown Creeper,Certhia americana,0,0
tye_river,Tye River,Brown Noddy,Anous stolidus,0,0
tye_river,Tye River,Brown Pelican,Pelecanus occidentalis,0,0
tye_river,Tye River,Brown Thrasher,Toxostoma rufum,0,0
tye_river,Tye River,Brown-chested Martin,Progne tapera,0,0
tye_river,Tye River,Brown-headed Cowbird,Molothrus ater,0,0
tye_river,Tye River,Brown-headed Nuthatch,Sitta pusilla,0,0
tye_river,Tye River,Budgerigar,Melopsittacus undulatus,0,0
tye_river,Tye River,Buff-bellied Hummingbird,Amazilia yucatanensis,0,0
tye_river,Tye River,Buff-breasted Sandpiper,Calidris subruficollis,0,0
tye_river,Tye River,Bufflehead,Bucephala albeola,0,0
tye_river,Tye River,Bullock's Oriole,Icterus bullockii,0,0
tye_river,Tye River,Bullock's x Baltimore Oriole (hybrid),Icterus bullockii x galbula,0,0
tye_river,Tye River,Bullock's/Baltimore Oriole,Icterus bullockii/galbula,0,0
tye_river,Tye River,Bulwer's Petrel,Bulweria bulwerii,0,0
tye_river,Tye River,Burrowing Owl,Athene cunicularia,0,0
tye_river,Tye River,Buteo sp.,Buteo sp.,0,0
tye_river,Tye River,Buteo/eagle sp.,Buteo/eagle sp.,0,0
tye_river,Tye River,Cackling Goose,Branta hutchinsii,0,0
tye_river,Tye River,Cackling/Canada Goose,Branta hutchinsii/canadensis,0,0
tye_river,Tye River,Calidris sp.,Calidris sp.,0,0
tye_river,Tye River,California Gull,Larus californicus,0,0
tye_river,Tye River,Calliope Hummingbird,Selasphorus calliope,0,0
tye_river,Tye River,Canada Goose,Branta canadensis,0,0
tye_river,Tye River,Canada Warbler,Cardellina canadensis,0,0
tye_river,Tye River,Canvasback,Aythya valisineria,0,0
tye_river,Tye River,Cape May Warbler,Setophaga tigrina,0,0
tye_river,Tye River,Caprimulgus sp.,Caprimulgus sp.,0,0
tye_river,Tye River,Carolina Chickadee,Poecile carolinensis,1,2
tye_river,Tye River,Carolina Wren,Thryothorus ludovicianus,1,2
tye_river,Tye River,Carolina x Black-capped Chickadee (hybrid),Poecile carolinensis x atricapillus,0,0
tye_river,Tye River,Carolina/Black-capped Chickadee,Poecile carolinensis/atricapillus,0,0
tye_river,Tye River,Caspian Tern,Hydroprogne caspia,0,0
tye_river,Tye River,Cassin's/Blue-headed Vireo,Vireo cassinii/solitarius,0,0
tye_river,Tye River,Cassin's/Western Kingbird,Tyrannus vociferans/verticalis,0,0
tye_river,Tye River,Catharus sp.,Catharus sp.,0,0
tye_river,Tye River,Cave Swallow,Petrochelidon fulva,0,0
tye_river,Tye River,Cedar Waxwing,Bombycilla cedrorum,0,0
tye_river,Tye River,Cerulean Warbler,Setophaga cerulea,0,0
tye_river,Tye River,Cerulean Warbler x Northern Parula (hybrid),Setophaga cerulea x americana,0,0
tye_river,Tye River,Chestnut-collared Longspur,Calcarius ornatus,0,0
tye_river,Tye River,Chestnut-sided Warbler,Setophaga pensylvanica,0,0
tye_river,Tye River,Chilean Flamingo,Phoenicopterus chilensis,0,0
tye_river,Tye River,Chimney Swift,Chaetura pelagica,0,0
tye_river,Tye River,Chipping Sparrow,Spizella passerina,1,1
tye_river,Tye River,Chipping Sparrow/Worm-eating Warbler,Spizella passerina/Helmitheros vermivorum,0,0
tye_river,Tye River,Chroicocephalus sp.,Chroicocephalus sp.,0,0
tye_river,Tye River,Chuck-will's-widow,Antrostomus carolinensis,0,0
tye_river,Tye River,Chukar,Alectoris chukar,0,0
tye_river,Tye River,Cinnamon Teal,Spatula cyanoptera,0,0
tye_river,Tye River,Clapper Rail,Rallus crepitans,0,0
tye_river,Tye River,Clark's Grebe,Aechmophorus clarkii,0,0
tye_river,Tye River,Clay-colored Sparrow,Spizella pallida,0,0
tye_river,Tye River,Clay-colored x Field Sparrow (hybrid),Spizella pallida x pusilla,0,0
tye_river,Tye River,Cliff Swallow,Petrochelidon pyrrhonota,0,0
tye_river,Tye River,Cliff/Cave Swallow,Petrochelidon pyrrhonota/fulva,0,0
tye_river,Tye River,Coccyzus sp.,Coccyzus sp.,0,0
tye_river,Tye River,Cockatiel,Nymphicus hollandicus,0,0
tye_river,Tye River,Common Eider,Somateria mollissima,0,0
tye_river,Tye River,Common Gallinule,Gallinula galeata,0,0
tye_river,Tye River,Common Goldeneye,Bucephala clangula,0,0
tye_river,Tye River,Common Grackle,Quiscalus quiscula,0,0
tye_river,Tye River,Common Ground Dove,Columbina passerina,0,0
tye_river,Tye River,Common Gull,Larus canus,0,0
tye_river,Tye River,Common Loon,Gavia immer,0,0
tye_river,Tye River,Common Merganser,Mergus merganser,0,0
tye_river,Tye River,Common Murre,Uria aalge,0,0
tye_river,Tye River,Common Nighthawk,Chordeiles minor,0,0
tye_river,Tye River,Common Raven,Corvus corax,0,0
tye_river,Tye River,Common Tern,Sterna hirundo,0,0
tye_river,Tye River,Common Yellowthroat,Geothlypis trichas,0,0
tye_river,Tye River,Common/Arctic Tern,Sterna hirundo/paradisaea,0,0
tye_river,Tye River,Common/Red-breasted Merganser,Mergus merganser/serrator,0,0
tye_river,Tye River,Common/Wilson's Snipe,Gallinago gallinago/delicata,0,0
tye_river,Tye River,Connecticut Warbler,Oporornis agilis,0,0
tye_river,Tye River,Connecticut/MacGillivray's/Mourning Warbler,Oporornis/Geothlypis sp. (Mourning-type),0,0
tye_river,Tye River,Cooper's Hawk,Astur cooperii,0,0
tye_river,Tye River,Cooper's Hawk/American Goshawk,Astur cooperii/atricapillus,0,0
tye_river,Tye River,Cory's Shearwater,Calonectris borealis,0,0
tye_river,Tye River,Cory's/Scopoli's Shearwater,Calonectris borealis/diomedea,0,0
tye_river,Tye River,Cory's/Scopoli's/Great Shearwater,Calonectris borealis/diomedea/Ardenna gravis,0,0
tye_river,Tye River,Couch's Kingbird,Tyrannus couchii,0,0
tye_river,Tye River,Crested Caracara,Caracara plancus,0,0
tye_river,Tye River,Curlew Sandpiper,Calidris ferruginea,0,0
tye_river,Tye River,Dark-eyed Junco,Junco hyemalis,0,0
tye_river,Tye River,Dark-eyed Junco x White-throated Sparrow (hybrid),Junco hyemalis x Zonotrichia albicollis,0,0
tye_river,Tye River,Desertas Petrel,Pterodroma deserta,0,0
tye_river,Tye River,Diamond Dove,Geopelia cuneata,0,0
tye_river,Tye River,Dickcissel,Spiza americana,0,0
tye_river,Tye River,Domestic goose sp. (Domestic type),Anser sp. (Domestic type),0,0
tye_river,Tye River,Domestic goose sp. x Canada Goose (hybrid),Anser sp. (Domestic type) x Branta canadensis,0,0
tye_river,Tye River,Double-crested Cormorant,Nannopterum auritum,0,0
tye_river,Tye River,Double-crested/Neotropic Cormorant,Nannopterum auritum/brasilianum,0,0
tye_river,Tye River,Dovekie,Alle alle,0,0
tye_river,Tye River,Downy Woodpecker,Dryobates pubescens,0,0
tye_river,Tye River,Downy/Hairy Woodpecker,Dryobates pubescens/Leuconotopicus villosus,0,0
tye_river,Tye River,Dunlin,Calidris alpina,0,0
tye_river,Tye River,Dunlin x White-rumped Sandpiper (hybrid),Calidris alpina x fuscicollis,0,0
tye_river,Tye River,Dusky Flycatcher,Empidonax oberholseri,0,0
tye_river,Tye River,Eared Grebe,Podiceps nigricollis,0,0
tye_river,Tye River,Eastern Bluebird,Sialia sialis,0,0
tye_river,Tye River,Eastern Kingbird,Tyrannus tyrannus,0,0
tye_river,Tye River,Eastern Meadowlark,Sturnella magna,0,0
tye_river,Tye River,Eastern Phoebe,Sayornis phoebe,0,0
tye_river,Tye River,Eastern Screech-Owl,Megascops asio,0,0
tye_river,Tye River,Eastern Towhee,Pipilo erythrophthalmus,1,1
tye_river,Tye River,Eastern Warbling Vireo,Vireo gilvus,0,0
tye_river,Tye River,Eastern Whip-poor-will,Antrostomus vociferus,1,2
tye_river,Tye River,Eastern Wood-Pewee,Contopus virens,0,0
tye_river,Tye River,Eastern Yellow Wagtail,Motacilla tschutschensis,0,0
tye_river,Tye River,Eastern/Western Warbling Vireo,Vireo gilvus/swainsoni,0,0
tye_river,Tye River,Egretta sp.,Egretta sp.,0,0
tye_river,Tye River,Egyptian Goose,Alopochen aegyptiaca,0,0
tye_river,Tye River,Elegant Tern,Thalasseus elegans,0,0
tye_river,Tye River,Empidonax sp.,Empidonax sp.,0,0
tye_river,Tye River,Emu,Dromaius novaehollandiae,0,0
tye_river,Tye River,Eurasian Collared-Dove,Streptopelia decaocto,0,0
tye_river,Tye River,Eurasian Whimbrel,Numenius phaeopus,0,0
tye_river,Tye River,Eurasian Wigeon,Mareca penelope,0,0
tye_river,Tye River,Eurasian x American Wigeon (hybrid),Mareca penelope x americana,0,0
tye_river,Tye River,Eurasian/American Wigeon,Mareca penelope/americana,0,0
tye_river,Tye River,European Golden-Plover,Pluvialis apricaria,0,0
tye_river,Tye River,European Goldfinch,Carduelis carduelis,0,0
tye_river,Tye River,European Greenfinch,Chloris chloris,0,0
tye_river,Tye River,European Starling,Sturnus vulgaris,0,0
tye_river,Tye River,European Storm-Petrel,Hydrobates pelagicus,0,0
tye_river,Tye River,Evening Grosbeak,Hesperiphona vespertina,0,0
tye_river,Tye River,Ferruginous Hawk,Buteo regalis,0,0
tye_river,Tye River,Field Sparrow,Spizella pusilla,1,1
tye_river,Tye River,Fish Crow,Corvus ossifragus,0,0
tye_river,Tye River,Fork-tailed Flycatcher,Tyrannus savana,0,0
tye_river,Tye River,Forster's Tern,Sterna forsteri,0,0
tye_river,Tye River,Forster's/Common Tern,Sterna forsteri/hirundo,0,0
tye_river,Tye River,Fox Sparrow,Passerella iliaca,0,0
tye_river,Tye River,Franklin's Gull,Leucophaeus pipixcan,0,0
tye_river,Tye River,Fulvous Whistling-Duck,Dendrocygna bicolor,0,0
tye_river,Tye River,Gadwall,Mareca strepera,0,0
tye_river,Tye River,Gadwall x Mallard (hybrid),Mareca strepera x Anas platyrhynchos,0,0
tye_river,Tye River,Garganey,Spatula querquedula,0,0
tye_river,Tye River,Glaucous Gull,Larus hyperboreus,0,0
tye_river,Tye River,Glossy Ibis,Plegadis falcinellus,0,0
tye_river,Tye River,Glossy x White-faced Ibis (hybrid),Plegadis falcinellus x chihi,0,0
tye_river,Tye River,Glossy/White-faced Ibis,Plegadis falcinellus/chihi,0,0
tye_river,Tye River,Golden Eagle,Aquila chrysaetos,0,0
tye_river,Tye River,Golden Pheasant,Chrysolophus pictus,0,0
tye_river,Tye River,Golden-crowned Kinglet,Regulus satrapa,1,1
tye_river,Tye River,Golden-winged Warbler,Vermivora chrysoptera,0,0
tye_river,Tye River,Golden-winged x Blue-winged Warbler (hybrid),Vermivora chrysoptera x cyanoptera,0,0
tye_river,Tye River,Golden-winged/Blue-winged Warbler,Vermivora chrysoptera/cyanoptera,0,0
tye_river,Tye River,Golden/Bald Eagle,Aquila chrysaetos/Haliaeetus leucocephalus,0,0
tye_river,Tye River,Grasshopper Sparrow,Ammodramus savannarum,0,0
tye_river,Tye River,Gray Catbird,Dumetella carolinensis,0,0
tye_river,Tye River,Gray Flycatcher,Empidonax wrightii,0,0
tye_river,Tye River,Gray Heron,Ardea cinerea,0,0
tye_river,Tye River,Gray Kingbird,Tyrannus dominicensis,0,0
tye_river,Tye River,Gray-cheeked Thrush,Catharus minimus,0,0
tye_river,Tye River,Gray-cheeked/Bicknell's Thrush,Catharus minimus/bicknelli,0,0
tye_river,Tye River,Gray-crowned Rosy-Finch,Leucosticte tephrocotis,0,0
tye_river,Tye River,Graylag Goose,Anser anser,0,0
tye_river,Tye River,Graylag x Canada Goose (hybrid),Anser anser x Branta canadensis,0,0
tye_river,Tye River,Great Black-backed Gull,Larus marinus,0,0
tye_river,Tye River,Great Blue Heron,Ardea herodias,0,0
tye_river,Tye River,Great Cormorant,Phalacrocorax carbo,0,0
tye_river,Tye River,Great Crested Flycatcher,Myiarchus crinitus,0,0
tye_river,Tye River,Great Egret,Ardea alba,0,0
tye_river,Tye River,Great Horned Owl,Bubo virginianus,0,0
